ID,lat,long,altitude,median_water_depth
O23L6,35.46364,-77.275232,12.414504,2.481072
O23L7,35.46364,-77.275232,12.347448,4.501896
O23L8,35.46364,-77.275232,12.621768,19.982688000000003
O27J10,35.482494,-77.597095,23.320248000000003,8.2296
O27J11,35.482494,-77.597095,23.384256,32.543496
O27J8,35.482494,-77.597095,23.341584,1.286256
O27J9,35.482494,-77.597095,23.33244,5.004816000000001
O28K3,35.455055,-77.668767,11.4546888,15.782544
O28K4,35.455055,-77.668767,11.4242088,15.633192000000001
O28K5,35.455055,-77.668767,11.3876328,2.130552
O28K6,35.455055,-77.668767,11.4424968,2.036064
O30J1,35.469778,-77.849778,29.980128,3.648456
O30J2,35.469778,-77.849778,29.916120000000003,6.175248000000001
O30J3,35.469778,-77.849778,29.861256,27.342084
O30J4,35.469778,-77.849778,30.074616,1.9187159999999999
O87D1,35.490833,-82.644167,721.778592,3.38328
O97L1,35.463206,-83.435249,553.856652,2.161032
O97W2,35.421774,-83.456734,523.0154640000001,1.61544
P16O2,35.377191,-76.749237,1.1786616,0.996696
P16O3,35.377191,-76.749237,1.1542776,9.656064
P16O4,35.377191,-76.749237,1.2152376,10.12698
P17E1,35.400578,-76.832719,3.5853624,8.770620000000001
P17E2,35.400578,-76.832719,3.7316664,8.9154
P17E3,35.400578,-76.832719,3.8231064,2.5024080000000004
P17E5,35.40096,-76.83281,3.5853624,2.34696
P17I12,35.386451,-76.783141,6.733336800000001,14.433804
P17I13,35.386451,-76.783141,6.6449448,3.621024
P17I6,35.386451,-76.783141,6.7394328,13.994892
P17I7,35.386451,-76.783141,6.669328800000001,3.971544
P17I9,35.38645,-76.783141,6.5504568,13.267944000000002
P18V3,35.343707,-76.861047,10.9935264,4.828032
P18V4,35.343707,-76.861047,10.844174400000002,21.378672
P18V5,35.343707,-76.861047,10.8167424,21.384768
P18V6,35.343707,-76.861047,10.7070144,10.148316
P18V7,35.343707,-76.861047,10.9660944,22.306788000000005
P18V8,35.343707,-76.861047,10.9599984,21.567648
P19M4,35.373479,-76.951008,7.546848000000001,10.846308
P19M5,35.373479,-76.951008,7.385304,7.580376000000001
P19M6,35.373479,-76.951008,7.851648000000001,7.90956
P21G1,35.393509,-77.144768,16.8746424,10.009632000000002
P21K3,35.381484,-77.087762,12.1456704,1.880616
P21K4,35.381484,-77.087762,11.9505984,2.749296
P21K5,35.381484,-77.087762,12.166092,21.111972
P21K6,35.381484,-77.087762,12.156948,2.9382720000000004
P21K7,35.381484,-77.087762,12.0539256,5.1419760000000005
P21K9,35.381484,-77.087762,12.120981600000002,20.714208
P21N1,35.373997,-77.135278,13.203936,5.568696
P21N2,35.373997,-77.135278,13.188696000000002,5.431536
P21N3,35.373997,-77.135278,13.167360000000002,1.1338560000000002
P22U10,35.332429,-77.17249,8.0104488,3.438144
P22U6,35.332429,-77.17249,7.9616808,19.360896
P22U7,35.332429,-77.17249,7.9830168,6.592824
P22U8,35.332429,-77.17249,8.001304800000002,3.273552
P22U9,35.332429,-77.17249,7.8458568,3.2034480000000003
P24O1,35.371097,-77.409819,8.706307200000001,17.803368
P24O2,35.371097,-77.409819,8.7611712,20.20824
P24O3,35.371097,-77.409819,8.6483952,19.883628
P24O4,35.371097,-77.409819,8.4350352,3.4991040000000004
P24O5,35.371097,-77.409819,8.5325712,1.200912
P26U4,35.336736,-77.511829,22.5341688,5.138928
P26U7,35.336736,-77.511829,22.5524568,32.59836
P26U8,35.336736,-77.511829,22.598176800000005,29.416248000000003
P38I1,35.393419,-78.51945,62.493144,29.538168
P51O1,35.37269,-79.65738,148.2239352,7.239000000000001
P54H1,35.38378,-79.88012,163.74770400000003,7.927848000000001
Q15U3,35.255031,-76.595863,2.3847552,6.04266
Q15U4,35.255031,-76.595863,1.8361152,5.510784
Q15U5,35.255031,-76.595863,2.1470112,5.980176
Q15U6,35.255031,-76.595863,2.1348192,1.944624
Q15U7,35.255031,-76.595863,1.6776192,9.814560000000002
Q15U8,35.255031,-76.595863,2.3237952,2.161032
Q16G3,35.315752,-76.727595,3.0065472000000004,12.347448
Q16G4,35.315752,-76.727595,3.0156912,12.365736
Q16G5,35.315752,-76.727595,2.9821632000000005,2.4597360000000004
Q16G6,35.315752,-76.727595,2.9516831999999997,1.286256
Q16G7,35.315752,-76.727595,3.1772352,16.197072000000002
Q16G8,35.315752,-76.727595,3.1437072,12.431268
Q17D1,35.3261,-76.803341,1.915668,12.652248
Q17D2,35.3261,-76.803341,1.900428,0.597408
Q17D3,35.3261,-76.803341,1.848612,0.44196
Q17D4,35.3261,-76.803341,1.82118,9.863328
Q17D5,35.3261,-76.803341,1.537716,12.813792
Q25D11,35.327137,-77.478071,18.693384,3.229356
Q25D12,35.327137,-77.478071,18.635472,11.94816
Q27R10,35.269344,-77.618238,13.0106928,5.559552
Q27R4,35.269344,-77.618238,13.1295648,4.9789080000000006
Q27R5,35.269344,-77.618238,13.2606288,18.022824
Q27R6,35.269344,-77.618238,13.2057648,17.413224
Q27R7,35.269344,-77.618238,13.3581648,16.789908000000004
Q29I1,35.310242,-77.778333,29.29128,3.651504000000001
Q29I2,35.310242,-77.778333,29.247388800000003,4.532376
Q29I3,35.310242,-77.778333,29.163264000000005,26.450544
Q29I4,35.310242,-77.778333,28.959048000000003,27.870912
Q30R1,35.28194,-77.8708,19.8052944,16.70304
Q30R2,35.28194,-77.8708,19.863206400000003,2.237232
Q30R3,35.28194,-77.8708,19.7229984,3.3040320000000003
Q30R4,35.28194,-77.8708,19.8997824,3.730752
Q51N1,35.29,-79.65,203.17053600000003,10.366248
Q66C1,35.318611,-80.875555,218.614752,1.450848
Q94I1,35.31352,-83.1871,633.8401344,0.841248
Q94J1,35.31221,-83.1806,656.636736,5.54736
R102P1,35.187315,-83.913966,521.735304,9.124188
R102P2,35.189214,-83.913877,523.0645368,2.029968
R17I1,35.219985,-76.773926,3.7898832,2.69748
R17I2,35.219985,-76.773926,3.85572,9.116568
R17I3,35.219985,-76.773926,3.8721792000000006,9.412224
R23X10,35.172305,-77.311178,13.4252208,25.54224
R23X2,35.172305,-77.311178,13.4922768,1.7221199999999999
R23X4,35.172305,-77.311178,13.4861808,9.314688
R23X5,35.172305,-77.311178,13.6568688,1.807464
R23X6,35.172305,-77.311178,12.9497328,1.237488
R23X7,35.172305,-77.311178,13.0472688,2.4536400000000005
R23X8,35.172305,-77.311178,13.291108800000002,32.671512
R23X9,35.172305,-77.311178,13.388644800000002,32.531304000000006
R26N5,35.209201,-77.564518,20.176845600000004,10.469880000000002
R29T4,35.19616,-77.752824,30.5799744,20.997672
R29T5,35.19616,-77.752824,29.4765984,4.40436
R29T6,35.19616,-77.752824,29.4674544,4.885944
R29T7,35.19616,-77.752824,30.750662400000003,20.75688
R29T8,35.19616,-77.752824,30.8756304,20.927568
R31C1,35.244508,-77.963034,41.9218872,12.324588
R31C3,35.244508,-77.963034,42.1291512,7.583424
R47Q2,35.19673,-79.299547,107.4642504,31.25724
R47Q3,35.19673,-79.299547,107.2417464,4.453128
R47Q4,35.19673,-79.299547,107.6684664,5.495544000000001
R48Y4,35.17,-79.41,176.421288,24.920448000000004
R49C3,35.239973,-79.4594,128.9977608,7.624572000000001
R82I1,35.23009,-82.188257,334.97520000000003,8.506968
S15Y1,35.089831,-76.655676,1.8614136,1.5697200000000002
S15Y2,35.089831,-76.655676,1.9071336,5.135880000000001
S15Y3,35.089831,-76.655676,1.6236696000000002,2.14884
S15Y4,35.089831,-76.655676,1.9528536,2.398776
S15Y6,35.089831,-76.655676,1.9711416,2.075688
S15Y7,35.089831,-76.655676,1.8187416,1.510284
S18U10,35.086676,-76.835587,11.707368,10.863072
S18U11,35.086676,-76.835587,12.036552,1.837944
S18U12,35.086676,-76.835587,12.320016,13.018008000000002
S18U3,35.086676,-76.835587,12.329160000000002,10.0584
S18U4,35.086676,-76.835587,11.903964,14.15034
S18U5,35.086676,-76.835587,11.907012,12.365736
S18U6,35.086676,-76.835587,11.830812,12.45108
