ID,lat,long,altitude,median_water_depth
BFT-1845,32.28055556,-80.82166667,3.6576,5.626608000000001
BFT-1846,32.28055556,-80.82166667,3.6576,5.8917839999999995
BFT-1925,32.46944444,-80.74111111,11.8872,
BFT-1970,32.375,-80.693333,2.7432000000000003,1.978152
BFT-2200,32.256667,-80.707222,5.1816,5.711952
BFT-2245,32.14805556,-80.83777778,3.9624,6.989064
BFT-2247,32.09027778,-80.87194444,3.048,
BFT-2301,32.295278,-80.799167,3.6576,
BFT-2303,32.238333,-80.808611,4.8768,6.525768
BFT-2308,32.221111,-80.671944,2.7432000000000003,
BFT-2309,32.17611111,-80.76805556,2.7432000000000003,4.67868
BFT-2314,32.22166667,-80.77833333,2.7432000000000003,3.694176
BFT-2356,32.20329,-80.88032,4.572,9.015984
BFT-2404,32.21305556,-80.71722222,5.7912,
BFT-2405,32.23698,-80.732411,4.2672,4.8646080000000005
BFT-2408,32.28444444,-80.85138889,6.7056,9.110472
BRK-0035,33.14,-79.79638889,4.572,
BRK-0046,33.4055555555556,-79.9261111111111,22.86,
BRK-0048,33.17055556,-80.29166667,25.908,9.15924
BRK-0089,33.2852777777778,-79.695,9.7536,22.027896
BRK-0166,33.27194444,-79.96444444,15.8496,
BRK-0174,33.03055556,-79.96805556,2.7432000000000003,2.782824
BRK-0595,32.97305556,-79.77638889,6.096,4.660392
BRK-0644,33.40416667,-79.93388889,22.86,4.1071800000000005
BRK-0647,33.26166667,-79.6575,9.4488,
BRK-0654,33.0061111111111,-79.8763888888889,9.4488,
BRN-0078,33.3997222222222,-81.4216666666667,103.632,34.757868
BRN-0243,33.2022222222222,-81.5777777777778,76.5048,
BRN-0246,33.2125,-81.6241666666666,77.1144,
BRN-0303,33.2458333333333,-81.6161111111111,90.5256,
BRN-0312,33.3444444444444,-81.5002777777778,101.4984,
BRN-0313,33.2530555555556,-81.6725,90.2208,
BRN-0314,33.1911111111111,-81.5130555555556,65.532,
BRN-0322,33.21361111,-81.62222222,76.8096,23.213568
BRN-0323,33.20222222,-81.57777778,76.8096,
BRN-0324,33.3105555555556,-81.6061111111111,89.30640000000001,
BRN-0325,33.3105555555556,-81.6061111111111,89.30640000000001,
BRN-0328,33.2022222222222,-81.5777777777778,77.1144,25.289256
BRN-0331,33.2141666666667,-81.6236111111111,76.8096,
BRN-0335,33.1466666666667,-81.6075,62.7888,
BRN-0341,33.20222222,-81.57777778,77.1144,
BRN-0345,33.21416667,-81.62305556,77.1144,9.622536
BRN-0349,33.17888889,-81.31416667,63.7032,7.577328
BRN-0351,33.17861111,-81.31472222,63.0936,10.22604
BRN-0352,33.1788888888889,-81.3147222222222,63.0936,14.167104
BRN-0353,33.1786111111111,-81.315,63.3984,15.096744
BRN-0358,33.3205555555556,-81.4077777777778,81.0768,18.669
BRN-0360,33.3208333333333,-81.4077777777778,80.4672,5.971032
BRN-0362,33.34444444,-81.50027778,101.1936,15.291816
BRN-0365,33.3211111111111,-81.4075,80.4672,19.040856
BRN-0367,33.3211111111111,-81.4077777777778,80.4672,15.910560000000002
BRN-0379,33.2105555555556,-81.6572222222222,80.772,
BRN-0380,33.2858333333333,-81.635,83.51520000000001,
BRN-0384,33.1825,-81.6786111111111,55.168800000000005,
BRN-0388,33.34444444,-81.5,101.1936,32.59226400000001
BRN-0389,33.3444444444444,-81.5002777777778,101.1936,
BRN-0390,33.25277778,-81.67222222,90.5256,23.887176000000004
BRN-0394,33.24611111,-81.61611111,90.5256,34.07664
BRN-0396,33.24583333,-81.61611111,90.8304,9.841992
BRN-0398,33.275,-81.57333333,87.78240000000001,28.416504000000003
BRN-0399,33.275,-81.57333333,87.78240000000001,15.169896
BRN-0402,33.1466666666667,-81.6072222222222,63.0936,
BRN-0404,33.14666667,-81.60722222,63.3984,24.8412
BRN-0405,33.14666667,-81.6075,63.0936,13.786104
